"GEO_ID","NAME","DATE_CODE","POP"
"id","Geographic Area Name","Estimate Date","Population"
Polk County, Tennessee","7/1/2019 population estimate","16832"
Putnam County, Tennessee","7/1/2019 population estimate","80245"
Rhea County, Tennessee","7/1/2019 population estimate","33167"
Roane County, Tennessee","7/1/2019 population estimate","53382"
Robertson County, Tennessee","7/1/2019 population estimate","71813"
Rutherford County, Tennessee","7/1/2019 population estimate","332285"
Scott County, Tennessee","7/1/2019 population estimate","22068"
Sequatchie County, Tennessee","7/1/2019 population estimate","15026"
Sevier County, Tennessee","7/1/2019 population estimate","98250"
Shelby County, Tennessee","7/1/2019 population estimate","937166"
Smith County, Tennessee","7/1/2019 population estimate","20157"
Stewart County, Tennessee","7/1/2019 population estimate","13715"
Sullivan County, Tennessee","7/1/2019 population estimate","158348"
Sumner County, Tennessee","7/1/2019 population estimate","191283"
Tipton County, Tennessee","7/1/2019 population estimate","61599"
Trousdale County, Tennessee","7/1/2019 population estimate","11284"
Unicoi County, Tennessee","7/1/2019 population estimate","17883"
Union County, Tennessee","7/1/2019 population estimate","19972"
Van Buren County, Tennessee","7/1/2019 population estimate","5872"
Warren County, Tennessee","7/1/2019 population estimate","41277"
Washington County, Tennessee","7/1/2019 population estimate","129375"
Wayne County, Tennessee","7/1/2019 population estimate","16673"
Weakley County, Tennessee","7/1/2019 population estimate","33328"
White County, Tennessee","7/1/2019 population estimate","27345"
Williamson County, Tennessee","7/1/2019 population estimate","238412"
Wilson County, Tennessee","7/1/2019 population estimate","144657"
Anderson County, Texas","7/1/2019 population estimate","57735"
Andrews County, Texas","7/1/2019 population estimate","18705"
Angelina County, Texas","7/1/2019 population estimate","86715"
Aransas County, Texas","7/1/2019 population estimate","23510"
Archer County, Texas","7/1/2019 population estimate","8553"
Armstrong County, Texas","7/1/2019 population estimate","1887"
Atascosa County, Texas","7/1/2019 population estimate","51153"
Austin County, Texas","7/1/2019 population estimate","30032"
Bailey County, Texas","7/1/2019 population estimate","7000"
Bandera County, Texas","7/1/2019 population estimate","23112"
Bastrop County, Texas","7/1/2019 population estimate","88723"
Baylor County, Texas","7/1/2019 population estimate","3509"
Bee County, Texas","7/1/2019 population estimate","32565"
Bell County, Texas","7/1/2019 population estimate","362924"
Bexar County, Texas","7/1/2019 population estimate","2003554"
Blanco County, Texas","7/1/2019 population estimate","11931"
Borden County, Texas","7/1/2019 population estimate","654"
Bosque County, Texas","7/1/2019 population estimate","18685"
Bowie County, Texas","7/1/2019 population estimate","93245"
Brazoria County, Texas","7/1/2019 population estimate","374264"
Brazos County, Texas","7/1/2019 population estimate","229211"
Brewster County, Texas","7/1/2019 population estimate","9203"
Briscoe County, Texas","7/1/2019 population estimate","1546"
Brooks County, Texas","7/1/2019 population estimate","7093"
Brown County, Texas","7/1/2019 population estimate","37864"
Burleson County, Texas","7/1/2019 population estimate","18443"
Burnet County, Texas","7/1/2019 population estimate","48155"
Caldwell County, Texas","7/1/2019 population estimate","43664"
Calhoun County, Texas","7/1/2019 population estimate","21290"
Callahan County, Texas","7/1/2019 population estimate","13943"
Cameron County, Texas","7/1/2019 population estimate","423163"
Camp County, Texas","7/1/2019 population estimate","13094"
Carson County, Texas","7/1/2019 population estimate","5926"
Cass County, Texas","7/1/2019 population estimate","30026"
Castro County, Texas","7/1/2019 population estimate","7530"
Chambers County, Texas","7/1/2019 population estimate","43837"
Cherokee County, Texas","7/1/2019 population estimate","52646"
Childress County, Texas","7/1/2019 population estimate","7306"
Clay County, Texas","7/1/2019 population estimate","10471"
Cochran County, Texas","7/1/2019 population estimate","2853"
Coke County, Texas","7/1/2019 population estimate","3387"
Coleman County, Texas","7/1/2019 population estimate","8175"
Collin County, Texas","7/1/2019 population estimate","1034730"
Collingsworth County, Texas","7/1/2019 population estimate","2920"
Colorado County, Texas","7/1/2019 population estimate","21493"
Comal County, Texas","7/1/2019 population estimate","156209"
Comanche County, Texas","7/1/2019 population estimate","13635"
Concho County, Texas","7/1/2019 population estimate","2726"
Cooke County, Texas","7/1/2019 population estimate","41257"
Coryell County, Texas","7/1/2019 population estimate","75951"
Cottle County, Texas","7/1/2019 population estimate","1398"
Crane County, Texas","7/1/2019 population estimate","4797"
Crockett County, Texas","7/1/2019 population estimate","3464"
Crosby County, Texas","7/1/2019 population estimate","5737"
Culberson County, Texas","7/1/2019 population estimate","2171"
Dallam County, Texas","7/1/2019 population estimate","7287"
Dallas County, Texas","7/1/2019 population estimate","2635516"
Dawson County, Texas","7/1/2019 population estimate","12728"
Deaf Smith County, Texas","7/1/2019 population estimate","18546"
Delta County, Texas","7/1/2019 population estimate","5331"
Denton County, Texas","7/1/2019 population estimate","887207"
DeWitt County, Texas","7/1/2019 population estimate","20160"
Dickens County, Texas","7/1/2019 population estimate","2211"
Dimmit County, Texas","7/1/2019 population estimate","10124"
Donley County, Texas","7/1/2019 population estimate","3278"
Duval County, Texas","7/1/2019 population estimate","11157"
Eastland County, Texas","7/1/2019 population estimate","18360"
Ector County, Texas","7/1/2019 population estimate","166223"
Edwards County, Texas","7/1/2019 population estimate","1932"
Ellis County, Texas","7/1/2019 population estimate","184826"
El Paso County, Texas","7/1/2019 population estimate","839238"
Erath County, Texas","7/1/2019 population estimate","42698"
Falls County, Texas","7/1/2019 population estimate","17297"
Fannin County, Texas","7/1/2019 population estimate","35514"
Fayette County, Texas","7/1/2019 population estimate","25346"
Fisher County, Texas","7/1/2019 population estimate","3830"
Floyd County, Texas","7/1/2019 population estimate","5712"
Foard County, Texas","7/1/2019 population estimate","1155"
Fort Bend County, Texas","7/1/2019 population estimate","811688"
Franklin County, Texas","7/1/2019 population estimate","10725"
Freestone County, Texas","7/1/2019 population estimate","19717"
Frio County, Texas","7/1/2019 population estimate","20306"
Gaines County, Texas","7/1/2019 population estimate","21492"
Galveston County, Texas","7/1/2019 population estimate","342139"
Garza County, Texas","7/1/2019 population estimate","6229"
Gillespie County, Texas","7/1/2019 population estimate","26988"
Glasscock County, Texas","7/1/2019 population estimate","1409"
Goliad County, Texas","7/1/2019 population estimate","7658"
Gonzales County, Texas","7/1/2019 population estimate","20837"
Gray County, Texas","7/1/2019 population estimate","21886"
Grayson County, Texas","7/1/2019 population estimate","136212"
Gregg County, Texas","7/1/2019 population estimate","123945"
Grimes County, Texas","7/1/2019 population estimate","28880"
Guadalupe County, Texas","7/1/2019 population estimate","166847"
Hale County, Texas","7/1/2019 population estimate","33406"
Hall County, Texas","7/1/2019 population estimate","2964"
Hamilton County, Texas","7/1/2019 population estimate","8461"
Hansford County, Texas","7/1/2019 population estimate","5399"
Hardeman County, Texas","7/1/2019 population estimate","3933"
Hardin County, Texas","7/1/2019 population estimate","57602"
Harris County, Texas","7/1/2019 population estimate","4713325"
Harrison County, Texas","7/1/2019 population estimate","66553"
Hartley County, Texas","7/1/2019 population estimate","5576"
Haskell County, Texas","7/1/2019 population estimate","5658"
Hays County, Texas","7/1/2019 population estimate","230191"
Hemphill County, Texas","7/1/2019 population estimate","3819"
Henderson County, Texas","7/1/2019 population estimate","82737"
Hidalgo County, Texas","7/1/2019 population estimate","868707"
Hill County, Texas","7/1/2019 population estimate","36649"
Hockley County, Texas","7/1/2019 population estimate","23021"
Hood County, Texas","7/1/2019 population estimate","61643"
Hopkins County, Texas","7/1/2019 population estimate","37084"
Houston County, Texas","7/1/2019 population estimate","22968"
Howard County, Texas","7/1/2019 population estimate","36664"
Hudspeth County, Texas","7/1/2019 population estimate","4886"
Hunt County, Texas","7/1/2019 population estimate","98594"
Hutchinson County, Texas","7/1/2019 population estimate","20938"
Irion County, Texas","7/1/2019 population estimate","1536"
Jack County, Texas","7/1/2019 population estimate","8935"
Jackson County, Texas","7/1/2019 population estimate","14760"
Jasper County, Texas","7/1/2019 population estimate","35529"
Jeff Davis County, Texas","7/1/2019 population estimate","2274"
Jefferson County, Texas","7/1/2019 population estimate","251565"
Jim Hogg County, Texas","7/1/2019 population estimate","5200"
Jim Wells County, Texas","7/1/2019 population estimate","40482"
Johnson County, Texas","7/1/2019 population estimate","175817"
Jones County, Texas","7/1/2019 population estimate","20083"
Karnes County, Texas","7/1/2019 population estimate","15601"
Kaufman County, Texas","7/1/2019 population estimate","136154"
Kendall County, Texas","7/1/2019 population estimate","47431"
Kenedy County, Texas","7/1/2019 population estimate","404"
Kent County, Texas","7/1/2019 population estimate","762"
Kerr County, Texas","7/1/2019 population estimate","52600"
Kimble County, Texas","7/1/2019 population estimate","4337"
King County, Texas","7/1/2019 population estimate","272"
Kinney County, Texas","7/1/2019 population estimate","3667"
Kleberg County, Texas","7/1/2019 population estimate","30680"
Knox County, Texas","7/1/2019 population estimate","3664"
Lamar County, Texas","7/1/2019 population estimate","49859"
Lamb County, Texas","7/1/2019 population estimate","12893"
Lampasas County, Texas","7/1/2019 population estimate","21428"
La Salle County, Texas","7/1/2019 population estimate","7520"
Lavaca County, Texas","7/1/2019 population estimate","20154"
Lee County, Texas","7/1/2019 population estimate","17239"
Leon County, Texas","7/1/2019 population estimate","17404"
Liberty County, Texas","7/1/2019 population estimate","88219"
Limestone County, Texas","7/1/2019 population estimate","23437"
Lipscomb County, Texas","7/1/2019 population estimate","3233"
Live Oak County, Texas","7/1/2019 population estimate","12207"
Llano County, Texas","7/1/2019 population estimate","21795"
Loving County, Texas","7/1/2019 population estimate","169"
Lubbock County, Texas","7/1/2019 population estimate","310569"
Lynn County, Texas","7/1/2019 population estimate","5951"
McCulloch County, Texas","7/1/2019 population estimate","7984"
McLennan County, Texas","7/1/2019 population estimate","256623"
McMullen County, Texas","7/1/2019 population estimate","743"
Madison County, Texas","7/1/2019 population estimate","14284"
Marion County, Texas","7/1/2019 population estimate","9854"
Martin County, Texas","7/1/2019 population estimate","5771"
Mason County, Texas","7/1/2019 population estimate","4274"
Matagorda County, Texas","7/1/2019 population estimate","36643"
Maverick County, Texas","7/1/2019 population estimate","58722"
Medina County, Texas","7/1/2019 population estimate","51584"
Menard County, Texas","7/1/2019 population estimate","2138"
Midland County, Texas","7/1/2019 population estimate","176832"
Milam County, Texas","7/1/2019 population estimate","24823"
Mills County, Texas","7/1/2019 population estimate","4873"
Mitchell County, Texas","7/1/2019 population estimate","8545"
Montague County, Texas","7/1/2019 population estimate","19818"
Montgomery County, Texas","7/1/2019 population estimate","607391"
Moore County, Texas","7/1/2019 population estimate","20940"
Morris County, Texas","7/1/2019 population estimate","12388"
Motley County, Texas","7/1/2019 population estimate","1200"
Nacogdoches County, Texas","7/1/2019 population estimate","65204"
Navarro County, Texas","7/1/2019 population estimate","50113"
Newton County, Texas","7/1/2019 population estimate","13595"
Nolan County, Texas","7/1/2019 population estimate","14714"
Nueces County, Texas","7/1/2019 population estimate","362294"
Ochiltree County, Texas","7/1/2019 population estimate","9836"
Oldham County, Texas","7/1/2019 population estimate","2112"
Orange County, Texas","7/1/2019 population estimate","83396"
Palo Pinto County, Texas","7/1/2019 population estimate","29189"
Panola County, Texas","7/1/2019 population estimate","23194"
Parker County, Texas","7/1/2019 population estimate","142878"
Parmer County, Texas","7/1/2019 population estimate","9605"
Pecos County, Texas","7/1/2019 population estimate","15823"
Polk County, Texas","7/1/2019 population estimate","51353"
Potter County, Texas","7/1/2019 population estimate","117415"
Presidio County, Texas","7/1/2019 population estimate","6704"
Rains County, Texas","7/1/2019 population estimate","12514"
Randall County, Texas","7/1/2019 population estimate","137713"
Reagan County, Texas","7/1/2019 population estimate","3849"
Real County, Texas","7/1/2019 population estimate","3452"
Red River County, Texas","7/1/2019 population estimate","12023"
Reeves County, Texas","7/1/2019 population estimate","15976"
Refugio County, Texas","7/1/2019 population estimate","6948"
Roberts County, Texas","7/1/2019 population estimate","854"
Robertson County, Texas","7/1/2019 population estimate","17074"
Rockwall County, Texas","7/1/2019 population estimate","104915"
Runnels County, Texas","7/1/2019 population estimate","10264"
Rusk County, Texas","7/1/2019 population estimate","54406"
Sabine County, Texas","7/1/2019 population estimate","10542"
San Augustine County, Texas","7/1/2019 population estimate","8237"
San Jacinto County, Texas","7/1/2019 population estimate","28859"
San Patricio County, Texas","7/1/2019 population estimate","66730"
San Saba County, Texas","7/1/2019 population estimate","6055"
Schleicher County, Texas","7/1/2019 population estimate","2793"
Scurry County, Texas","7/1/2019 population estimate","16703"
Shackelford County, Texas","7/1/2019 population estimate","3265"
Shelby County, Texas","7/1/2019 population estimate","25274"
Sherman County, Texas","7/1/2019 population estimate","3022"
Smith County, Texas","7/1/2019 population estimate","232751"
Somervell County, Texas","7/1/2019 population estimate","9128"
Starr County, Texas","7/1/2019 population estimate","64633"
Stephens County, Texas","7/1/2019 population estimate","9366"
Sterling County, Texas","7/1/2019 population estimate","1291"
Stonewall County, Texas","7/1/2019 population estimate","1350"
Sutton County, Texas","7/1/2019 population estimate","3776"
Swisher County, Texas","7/1/2019 population estimate","7397"
Tarrant County, Texas","7/1/2019 population estimate","2102515"
Taylor County, Texas","7/1/2019 population estimate","138034"
Terrell County, Texas","7/1/2019 population estimate","776"
Terry County, Texas","7/1/2019 population estimate","12337"
Throckmorton County, Texas","7/1/2019 population estimate","1501"
Titus County, Texas","7/1/2019 population estimate","32750"
Tom Green County, Texas","7/1/2019 population estimate","119200"
Travis County, Texas","7/1/2019 population estimate","1273954"
Trinity County, Texas","7/1/2019 population estimate","14651"
Tyler County, Texas","7/1/2019 population estimate","21672"
Upshur County, Texas","7/1/2019 population estimate","41753"
Upton County, Texas","7/1/2019 population estimate","3657"
Uvalde County, Texas","7/1/2019 population estimate","26741"
Val Verde County, Texas","7/1/2019 population estimate","49025"
Van Zandt County, Texas","7/1/2019 population estimate","56590"
Victoria County, Texas","7/1/2019 population estimate","92084"
Walker County, Texas","7/1/2019 population estimate","72971"
Waller County, Texas","7/1/2019 population estimate","55246"
Ward County, Texas","7/1/2019 population estimate","11998"
Washington County, Texas","7/1/2019 population estimate","35882"
Webb County, Texas","7/1/2019 population estimate","276652"
Wharton County, Texas","7/1/2019 population estimate","41556"
Wheeler County, Texas","7/1/2019 population estimate","5056"
Wichita County, Texas","7/1/2019 population estimate","132230"
Wilbarger County, Texas","7/1/2019 population estimate","12769"
Willacy County, Texas","7/1/2019 population estimate","21358"
Williamson County, Texas","7/1/2019 population estimate","590551"
Wilson County, Texas","7/1/2019 population estimate","51070"
Winkler County, Texas","7/1/2019 population estimate","8010"
Wise County, Texas","7/1/2019 population estimate","69984"
Wood County, Texas","7/1/2019 population estimate","45539"
Yoakum County, Texas","7/1/2019 population estimate","8713"
Young County, Texas","7/1/2019 population estimate","18010"
Zapata County, Texas","7/1/2019 population estimate","14179"
Zavala County, Texas","7/1/2019 population estimate","11840"
Beaver County, Utah","7/1/2019 population estimate","6710"
Box Elder County, Utah","7/1/2019 population estimate","56046"
Cache County, Utah","7/1/2019 population estimate","128289"
Carbon County, Utah","7/1/2019 population estimate","20463"
Daggett County, Utah","7/1/2019 population estimate","950"
Davis County, Utah","7/1/2019 population estimate","355481"
Duchesne County, Utah","7/1/2019 population estimate","19938"
Emery County, Utah","7/1/2019 population estimate","10012"
Garfield County, Utah","7/1/2019 population estimate","5051"
Grand County, Utah","7/1/2019 population estimate","9754"
Iron County, Utah","7/1/2019 population estimate","54839"
Juab County, Utah","7/1/2019 population estimate","12017"
Kane County, Utah","7/1/2019 population estimate","7886"
Millard County, Utah","7/1/2019 population estimate","13188"
Morgan County, Utah","7/1/2019 population estimate","12124"
Piute County, Utah","7/1/2019 population estimate","1479"
Rich County, Utah","7/1/2019 population estimate","2483"
Salt Lake County, Utah","7/1/2019 population estimate","1160437"
San Juan County, Utah","7/1/2019 population estimate","15308"
Sanpete County, Utah","7/1/2019 population estimate","30939"
Sevier County, Utah","7/1/2019 population estimate","21620"
Summit County, Utah","7/1/2019 population estimate","42145"
Tooele County, Utah","7/1/2019 population estimate","72259"
Uintah County, Utah","7/1/2019 population estimate","35734"
Utah County, Utah","7/1/2019 population estimate","636235"
Wasatch County, Utah","7/1/2019 population estimate","34091"
Washington County, Utah","7/1/2019 population estimate","177556"
Wayne County, Utah","7/1/2019 population estimate","2711"
Weber County, Utah","7/1/2019 population estimate","260213"
Addison County, Vermont","7/1/2019 population estimate","36777"
Bennington County, Vermont","7/1/2019 population estimate","35470"
Caledonia County, Vermont","7/1/2019 population estimate","29993"
Chittenden County, Vermont","7/1/2019 population estimate","163774"
Essex County, Vermont","7/1/2019 population estimate","6163"
Franklin County, Vermont","7/1/2019 population estimate","49402"
Grand Isle County, Vermont","7/1/2019 population estimate","7235"
Lamoille County, Vermont","7/1/2019 population estimate","25362"
Orange County, Vermont","7/1/2019 population estimate","28892"
Orleans County, Vermont","7/1/2019 population estimate","27037"
Rutland County, Vermont","7/1/2019 population estimate","58191"
Washington County, Vermont","7/1/2019 population estimate","58409"
Windham County, Vermont","7/1/2019 population estimate","42222"
Windsor County, Vermont","7/1/2019 population estimate","55062"
Accomack County, Virginia","7/1/2019 population estimate","32316"
Albemarle County, Virginia","7/1/2019 population estimate","109330"
Alleghany County, Virginia","7/1/2019 population estimate","14860"
Amelia County, Virginia","7/1/2019 population estimate","13145"
Amherst County, Virginia","7/1/2019 population estimate","31605"
Appomattox County, Virginia","7/1/2019 population estimate","15911"
Arlington County, Virginia","7/1/2019 population estimate","236842"
Augusta County, Virginia","7/1/2019 population estimate","75558"
Bath County, Virginia","7/1/2019 population estimate","4147"
Bedford County, Virginia","7/1/2019 population estimate","78997"
Bland County, Virginia","7/1/2019 population estimate","6280"
Botetourt County, Virginia","7/1/2019 population estimate","33419"
Brunswick County, Virginia","7/1/2019 population estimate","16231"
Buchanan County, Virginia","7/1/2019 population estimate","21004"
Buckingham County, Virginia","7/1/2019 population estimate","17148"
Campbell County, Virginia","7/1/2019 population estimate","54885"
Caroline County, Virginia","7/1/2019 population estimate","30725"
Carroll County, Virginia","7/1/2019 population estimate","29791"
Charles City County, Virginia","7/1/2019 population estimate","6963"
Charlotte County, Virginia","7/1/2019 population estimate","11880"
Chesterfield County, Virginia","7/1/2019 population estimate","352802"
Clarke County, Virginia","7/1/2019 population estimate","14619"
Craig County, Virginia","7/1/2019 population estimate","5131"
Culpeper County, Virginia","7/1/2019 population estimate","52605"
Cumberland County, Virginia","7/1/2019 population estimate","9932"
Dickenson County, Virginia","7/1/2019 population estimate","14318"
Dinwiddie County, Virginia","7/1/2019 population estimate","28544"
Essex County, Virginia","7/1/2019 population estimate","10953"
Fairfax County, Virginia","7/1/2019 population estimate","1147532"
Fauquier County, Virginia","7/1/2019 population estimate","71222"
Floyd County, Virginia","7/1/2019 population estimate","15749"
Fluvanna County, Virginia","7/1/2019 population estimate","27270"
Franklin County, Virginia","7/1/2019 population estimate","56042"
Frederick County, Virginia","7/1/2019 population estimate","89313"
Giles County, Virginia","7/1/2019 population estimate","16720"
Gloucester County, Virginia","7/1/2019 population estimate","37348"
Goochland County, Virginia","7/1/2019 population estimate","23753"
Grayson County, Virginia","7/1/2019 population estimate","15550"
Greene County, Virginia","7/1/2019 population estimate","19819"
Greensville County, Virginia","7/1/2019 population estimate","11336"
Halifax County, Virginia","7/1/2019 population estimate","33911"
Hanover County, Virginia","7/1/2019 population estimate","107766"
Henrico County, Virginia","7/1/2019 population estimate","330818"
Henry County, Virginia","7/1/2019 population estimate","50557"
Highland County, Virginia","7/1/2019 population estimate","2190"
Isle of Wight County, Virginia","7/1/2019 population estimate","37109"
James City County, Virginia","7/1/2019 population estimate","76523"
King and Queen County, Virginia","7/1/2019 population estimate","7025"
King George County, Virginia","7/1/2019 population estimate","26836"
King William County, Virginia","7/1/2019 population estimate","17148"
Lancaster County, Virginia","7/1/2019 population estimate","10603"
Lee County, Virginia","7/1/2019 population estimate","23423"
Loudoun County, Virginia","7/1/2019 population estimate","413538"
Louisa County, Virginia","7/1/2019 population estimate","37591"
Lunenburg County, Virginia","7/1/2019 population estimate","12196"
Madison County, Virginia","7/1/2019 population estimate","13261"
Mathews County, Virginia","7/1/2019 population estimate","8834"
Mecklenburg County, Virginia","7/1/2019 population estimate","30587"
Middlesex County, Virginia","7/1/2019 population estimate","10582"
Montgomery County, Virginia","7/1/2019 population estimate","98535"
Nelson County, Virginia","7/1/2019 population estimate","14930"
New Kent County, Virginia","7/1/2019 population estimate","23091"
Northampton County, Virginia","7/1/2019 population estimate","11710"
Northumberland County, Virginia","7/1/2019 population estimate","12095"
Nottoway County, Virginia","7/1/2019 population estimate","15232"
Orange County, Virginia","7/1/2019 population estimate","37051"
Page County, Virginia","7/1/2019 population estimate","23902"
Patrick County, Virginia","7/1/2019 population estimate","17608"
Pittsylvania County, Virginia","7/1/2019 population estimate","60354"
Powhatan County, Virginia","7/1/2019 population estimate","29652"
Prince Edward County, Virginia","7/1/2019 population estimate","22802"
Prince George County, Virginia","7/1/2019 population estimate","38353"
Prince William County, Virginia","7/1/2019 population estimate","470335"
Pulaski County, Virginia","7/1/2019 population estimate","34027"
Rappahannock County, Virginia","7/1/2019 population estimate","7370"
Richmond County, Virginia","7/1/2019 population estimate","9023"
Roanoke County, Virginia","7/1/2019 population estimate","94186"
Rockbridge County, Virginia","7/1/2019 population estimate","22573"
Rockingham County, Virginia","7/1/2019 population estimate","81948"
Russell County, Virginia","7/1/2019 population estimate","26586"
Scott County, Virginia","7/1/2019 population estimate","21566"
Shenandoah County, Virginia","7/1/2019 population estimate","43616"
Smyth County, Virginia","7/1/2019 population estimate","30104"
Southampton County, Virginia","7/1/2019 population estimate","17631"
Spotsylvania County, Virginia","7/1/2019 population estimate","136215"
Stafford County, Virginia","7/1/2019 population estimate","152882"
Surry County, Virginia","7/1/2019 population estimate","6422"
Sussex County, Virginia","7/1/2019 population estimate","11159"
Tazewell County, Virginia","7/1/2019 population estimate","40595"
Warren County, Virginia","7/1/2019 population estimate","40164"
Washington County, Virginia","7/1/2019 population estimate","53740"
Westmoreland County, Virginia","7/1/2019 population estimate","18015"
Wise County, Virginia","7/1/2019 population estimate","37383"
Wythe County, Virginia","7/1/2019 population estimate","28684"
York County, Virginia","7/1/2019 population estimate","68280"
Alexandria city, Virginia","7/1/2019 population estimate","159428"
Bristol city, Virginia","7/1/2019 population estimate","16762"
Buena Vista city, Virginia","7/1/2019 population estimate","6478"
Charlottesville city, Virginia","7/1/2019 population estimate","47266"
Chesapeake city, Virginia","7/1/2019 population estimate","244835"
Colonial Heights city, Virginia","7/1/2019 population estimate","17370"
Covington city, Virginia","7/1/2019 population estimate","5538"
Danville city, Virginia","7/1/2019 population estimate","40044"
Emporia city, Virginia","7/1/2019 population estimate","5346"
Fairfax city, Virginia","7/1/2019 population estimate","24019"
Falls Church city, Virginia","7/1/2019 population estimate","14617"
Franklin city, Virginia","7/1/2019 population estimate","7967"
Fredericksburg city, Virginia","7/1/2019 population estimate","29036"
Galax city, Virginia","7/1/2019 population estimate","6347"
Hampton city, Virginia","7/1/2019 population estimate","134510"
Harrisonburg city, Virginia","7/1/2019 population estimate","53016"
Hopewell city, Virginia","7/1/2019 population estimate","22529"
Lexington city, Virginia","7/1/2019 population estimate","7446"
Lynchburg city, Virginia","7/1/2019 population estimate","82168"
Manassas city, Virginia","7/1/2019 population estimate","41085"
Manassas Park city, Virginia","7/1/2019 population estimate","17478"
Martinsville city, Virginia","7/1/2019 population estimate","12554"
Newport News city, Virginia","7/1/2019 population estimate","179225"
Norfolk city, Virginia","7/1/2019 population estimate","242742"
Norton city, Virginia","7/1/2019 population estimate","3981"
Petersburg city, Virginia","7/1/2019 population estimate","31346"
Poquoson city, Virginia","7/1/2019 population estimate","12271"
Portsmouth city, Virginia","7/1/2019 population estimate","94398"
Radford city, Virginia","7/1/2019 population estimate","18249"
Richmond city, Virginia","7/1/2019 population estimate","230436"
Roanoke city, Virginia","7/1/2019 population estimate","99143"
Salem city, Virginia","7/1/2019 population estimate","25301"
Staunton city, Virginia","7/1/2019 population estimate","24932"
Suffolk city, Virginia","7/1/2019 population estimate","92108"
Virginia Beach city, Virginia","7/1/2019 population estimate","449974"
Waynesboro city, Virginia","7/1/2019 population estimate","22630"
Williamsburg city, Virginia","7/1/2019 population estimate","14954"
Winchester city, Virginia","7/1/2019 population estimate","28078"
Adams County, Washington","7/1/2019 population estimate","19983"
Asotin County, Washington","7/1/2019 population estimate","22582"
Benton County, Washington","7/1/2019 population estimate","204390"
Chelan County, Washington","7/1/2019 population estimate","77200"
Clallam County, Washington","7/1/2019 population estimate","77331"
Clark County, Washington","7/1/2019 population estimate","488241"
Columbia County, Washington","7/1/2019 population estimate","3985"
Cowlitz County, Washington","7/1/2019 population estimate","110593"
Douglas County, Washington","7/1/2019 population estimate","43429"
Ferry County, Washington","7/1/2019 population estimate","7627"
Franklin County, Washington","7/1/2019 population estimate","95222"
Garfield County, Washington","7/1/2019 population estimate","2225"
Grant County, Washington","7/1/2019 population estimate","97733"
Grays Harbor County, Washington","7/1/2019 population estimate","75061"
Island County, Washington","7/1/2019 population estimate","85141"
Jefferson County, Washington","7/1/2019 population estimate","32221"
King County, Washington","7/1/2019 population estimate","2252782"
Kitsap County, Washington","7/1/2019 population estimate","271473"
Kittitas County, Washington","7/1/2019 population estimate","47935"
Klickitat County, Washington","7/1/2019 population estimate","22425"
Lewis County, Washington","7/1/2019 population estimate","80707"
Lincoln County, Washington","7/1/2019 population estimate","10939"
Mason County, Washington","7/1/2019 population estimate","66768"
Okanogan County, Washington","7/1/2019 population estimate","42243"
Pacific County, Washington","7/1/2019 population estimate","22471"
Pend Oreille County, Washington","7/1/2019 population estimate","13724"
Pierce County, Washington","7/1/2019 population estimate","904980"
San Juan County, Washington","7/1/2019 population estimate","17582"
Skagit County, Washington","7/1/2019 population estimate","129205"
Skamania County, Washington","7/1/2019 population estimate","12083"
Snohomish County, Washington","7/1/2019 population estimate","822083"
Spokane County, Washington","7/1/2019 population estimate","522798"
Stevens County, Washington","7/1/2019 population estimate","45723"
Thurston County, Washington","7/1/2019 population estimate","290536"
Wahkiakum County, Washington","7/1/2019 population estimate","4488"
Walla Walla County, Washington","7/1/2019 population estimate","60760"
Whatcom County, Washington","7/1/2019 population estimate","229247"
Whitman County, Washington","7/1/2019 population estimate","50104"
Yakima County, Washington","7/1/2019 population estimate","250873"
Barbour County, West Virginia","7/1/2019 population estimate","16441"
Berkeley County, West Virginia","7/1/2019 population estimate","119171"
Boone County, West Virginia","7/1/2019 population estimate","21457"
Braxton County, West Virginia","7/1/2019 population estimate","13957"
Brooke County, West Virginia","7/1/2019 population estimate","21939"
Cabell County, West Virginia","7/1/2019 population estimate","91945"
Calhoun County, West Virginia","7/1/2019 population estimate","7109"
Clay County, West Virginia","7/1/2019 population estimate","8508"
Doddridge County, West Virginia","7/1/2019 population estimate","8448"
Fayette County, West Virginia","7/1/2019 population estimate","42406"
Gilmer County, West Virginia","7/1/2019 population estimate","7823"
Grant County, West Virginia","7/1/2019 population estimate","11568"
Greenbrier County, West Virginia","7/1/2019 population estimate","34662"
Hampshire County, West Virginia","7/1/2019 population estimate","23175"
Hancock County, West Virginia","7/1/2019 population estimate","28810"
Hardy County, West Virginia","7/1/2019 population estimate","13776"
Harrison County, West Virginia","7/1/2019 population estimate","67256"
Jackson County, West Virginia","7/1/2019 population estimate","28576"
Jefferson County, West Virginia","7/1/2019 population estimate","57146"
Kanawha County, West Virginia","7/1/2019 population estimate","178124"
Lewis County, West Virginia","7/1/2019 population estimate","15907"
Lincoln County, West Virginia","7/1/2019 population estimate","20409"
Logan County, West Virginia","7/1/2019 population estimate","32019"
McDowell County, West Virginia","7/1/2019 population estimate","17624"
Marion County, West Virginia","7/1/2019 population estimate","56072"
Marshall County, West Virginia","7/1/2019 population estimate","30531"
Mason County, West Virginia","7/1/2019 population estimate","26516"
Mercer County, West Virginia","7/1/2019 population estimate","58758"
Mineral County, West Virginia","7/1/2019 population estimate","26868"
